index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
172512,1375290000,2013-08-01 00:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,83,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
172513,1375293600,2013-08-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.3,,,81,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
172514,1375297200,2013-08-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,83,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
172515,1375300800,2013-08-01 03:00:00,28800,Denpasar,-8.652497,115.219117,23.3,22.2,25.0,1010.8,,,83,2.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
172516,1375304400,2013-08-01 04:00:00,28800,Denpasar,-8.652497,115.219117,22.1,22.0,22.2,1011.0,,,91,2.6,10,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
172517,1375308000,2013-08-01 05:00:00,28800,Denpasar,-8.652497,115.219117,22.12,22.0,22.2,1011.9,,,94,2.6,10,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
172518,1375311600,2013-08-01 06:00:00,28800,Denpasar,-8.652497,115.219117,22.63,21.0,23.7,1012.9,,,94,1.5,30,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
172519,1375315200,2013-08-01 07:00:00,28800,Denpasar,-8.652497,115.219117,22.22,21.0,23.7,1012.3,,,83,2.1,30,,,,,,,,,,,,,0,800,Clear,sky is clear,01d
172520,1375318800,2013-08-01 08:00:00,28800,Denpasar,-8.652497,115.219117,25.0,23.7,27.0,1012.9,,,74,3.6,70,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
172521,1375322400,2013-08-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.64,27.4,28.0,1012.9,,,69,3.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
172522,1375326000,2013-08-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.7,27.4,28.0,1011.9,,,76,4.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
172523,1375329600,2013-08-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.64,27.4,28.0,1010.8,,,74,5.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
172524,1375333200,2013-08-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.24,28.0,28.4,1010.2,,,78,5.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
172525,1375336800,2013-08-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.2,28.0,28.4,1009.8,,,76,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
172526,1375340400,2013-08-01 14:00:00,28800,Denpasar,-8.652497,115.219117,28.64,28.4,29.0,1009.1,,,74,6.2,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
