index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
64422,988650000,2001-05-01 00:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,100,3.68,117,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
64423,988653600,2001-05-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.8,25.8,25.8,1010.6,,,93,4.15,123,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
64424,988657200,2001-05-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.8,25.8,25.8,1010.6,,,93,4.51,127,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
64425,988660800,2001-05-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1010.2,,,93,4.65,124,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
64426,988664400,2001-05-01 04:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1010.2,,,93,4.68,119,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
64427,988668000,2001-05-01 05:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1010.2,,,93,4.69,112,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
64428,988671600,2001-05-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1012.9,,,90,5.02,112,,,0.0,,1.0,,,,,,,,75,803,Clouds,broken clouds,04d
64429,988675200,2001-05-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.43,26.43,26.43,1013.0,,,87,5.17,109,0.17,,,,,,,,,,,,100,500,Rain,light rain,10d
64430,988678800,2001-05-01 08:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1012.9,,,83,1.5,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
64431,988682400,2001-05-01 09:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1012.9,,,79,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
64432,988686000,2001-05-01 10:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1012.9,,,65,4.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
64433,988689600,2001-05-01 11:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1012.9,,,74,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
64434,988693200,2001-05-01 12:00:00,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1011.9,,,74,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
64435,988696800,2001-05-01 13:00:00,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1010.8,,,65,3.6,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
64436,988700400,2001-05-01 14:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,74,5.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
64437,988704000,2001-05-01 15:00:00,28800,Denpasar,-8.652497,115.219117,26.72,26.72,26.72,1010.0,,,85,6.14,118,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04d
