index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
179140,1398877200,27.83,27.6,28.0,1011.2,,,87,1.5,40,,,,,,,40,802,2014-05-01 00:00:00,2014,5
179141,1398880800,27.6,27.6,27.6,1011.2,,,87,1.5,40,,,,,,,40,802,2014-05-01 01:00:00,2014,5
179142,1398884400,27.6,27.6,27.6,1011.2,,,87,1.5,40,,,,,,,40,802,2014-05-01 02:00:00,2014,5
179143,1398888000,26.5,26.5,26.5,1009.8,,,89,2.1,20,,0.3,,,,,20,500,2014-05-01 03:00:00,2014,5
179144,1398891600,26.5,26.5,26.5,1009.8,,,89,2.1,20,,0.3,,,,,20,500,2014-05-01 04:00:00,2014,5
179145,1398895200,26.5,26.5,26.5,1009.8,,,89,2.1,20,,0.3,,,,,20,500,2014-05-01 05:00:00,2014,5
179146,1398898800,27.51,26.0,28.5,1010.8,,,94,1.5,50,,,,,0.3,,20,801,2014-05-01 06:00:00,2014,5
179147,1398902400,28.75,28.5,29.0,1010.9,,,82,2.1,60,,,,,0.3,,12,801,2014-05-01 07:00:00,2014,5
179148,1398906000,29.09,28.5,30.0,1011.9,,,79,2.1,80,,,,,0.3,,20,801,2014-05-01 08:00:00,2014,5
179149,1398909600,30.88,30.8,31.0,1011.9,,,70,2.6,100,,,,,,,20,801,2014-05-01 09:00:00,2014,5
179150,1398913200,30.9,30.8,31.0,1011.5,,,72,3.1,100,,,,,,,20,801,2014-05-01 10:00:00,2014,5
179151,1398916800,30.88,30.8,31.0,1010.8,,,74,3.6,110,,,,,,,40,802,2014-05-01 11:00:00,2014,5
179152,1398920400,31.82,31.7,32.0,1010.2,,,70,4.6,110,,,,,,,40,802,2014-05-01 12:00:00,2014,5
179153,1398924000,31.85,31.7,32.0,1009.1,,,70,4.1,110,,,,,,,40,802,2014-05-01 13:00:00,2014,5
179154,1398927600,31.42,31.0,31.7,1009.1,,,70,4.1,120,,,,,,,40,802,2014-05-01 14:00:00,2014,5
179155,1398931200,30.88,30.8,31.0,1008.1,,,74,4.1,130,,,,,,,40,802,2014-05-01 15:00:00,2014,5
179156,1398934800,30.9,30.8,31.0,1008.1,,,73,3.1,120,,,,,,,40,802,2014-05-01 16:00:00,2014,5
179157,1398938400,30.48,30.0,30.8,1008.1,,,79,5.1,110,,,,,,,75,803,2014-05-01 17:00:00,2014,5
179158,1398942000,29.12,29.0,29.2,1009.1,,,79,4.1,110,,,,,,,40,802,2014-05-01 18:00:00,2014,5
179159,1398945600,29.1,29.0,29.2,1009.1,,,79,3.1,130,,,,,,,40,802,2014-05-01 19:00:00,2014,5
179160,1398949200,29.52,29.2,30.0,1010.2,,,74,3.6,130,,,,,,,40,802,2014-05-01 20:00:00,2014,5
